,game_id,game_date,away_team,home_team,pregame_odds,total_over_points,total_over_stake_percentage,total_over_wager_percentage,total_over_odds,total_over_decimal_odds,total_over_won,total_under_points,total_under_stake_percentage,total_under_wager_percentage,total_under_odds,total_under_decimal_odds,total_under_won,money_away_odds,money_away_decimal_odds,money_away_stake_percentage,money_away_wager_percentage,money_away_won,money_home_odds,money_home_decimal_odds,money_home_stake_percentage,money_home_wager_percentage,money_home_won,spread_away_points,spread_away_odds,spread_away_decimal_odds,spread_away_stake_percentage,spread_away_wager_percentage,spread_away_won,spread_home_points,spread_home_odds,spread_home_decimal_odds,spread_home_stake_percentage,spread_home_wager_percentage,spread_home_won
0,nfl.g.20250921021,2025-09-21-07:00,LA Rams,Philadelphia,"-3.5, O/U 45.5",45.5,46.27,22.65,-110.0,1.910,True,45.5,53.73,77.35,-110.0,1.910,False,165.0,2.650,10.75,8.26,False,-200.0,1.500,89.25,91.74,True,3.5,-110.0,1.910,55.0,37.51,False,-3.5,-110.0,1.910,45.0,62.49,True
0,nfl.g.20250921024,2025-09-21-07:00,Denver,LA Chargers,"-2.5, O/U 46",46,43.65,29.92,-110.0,1.910,False,46,56.35,70.08,-110.0,1.910,True,130.0,2.300,6.08,9.95,False,-155.0,1.650,93.92,90.05,True,2.5,100.0,2.000,39.84,43.37,False,-2.5,-120.0,1.830,60.16,56.63,True
0,nfl.g.20250921025,2025-09-21-07:00,Arizona,San Francisco,"-1.5, O/U 44.5",44.5,48.41,34.91,-110.0,1.910,False,44.5,51.59,65.09,-110.0,1.910,True,105.0,2.050,62.48,23.91,False,-125.0,1.800,37.52,76.09,True,1.5,-110.0,1.910,66.79,56.94,True,-1.5,-110.0,1.910,33.21,43.06,False
0,nfl.g.20250921026,2025-09-21-07:00,New Orleans,Seattle,"-7, O/U 41.5",41.5,60.69,50.19,-110.0,1.910,True,41.5,39.31,49.81,-110.0,1.910,False,310.0,4.100,1.13,3.57,False,-400.0,1.250,98.87,96.43,True,7,-105.0,1.950,42.34,40.7,False,-7,-115.0,1.870,57.66,59.3,True
0,nfl.g.20250921027,2025-09-21-07:00,NY Jets,Tampa Bay,"-6.5, O/U 43",43,17.7,18.91,-110.0,1.910,True,43,82.3,81.09,-110.0,1.910,False,260.0,3.600,2.86,2.55,False,-325.0,1.300,97.14,97.45,True,6.5,-110.0,1.910,51.18,54.62,True,-6.5,-110.0,1.910,48.82,45.38,False
0,nfl.g.20250921028,2025-09-21-07:00,Las Vegas,Washington,"-3, O/U 43.5",43.5,17.42,18.68,-110.0,1.910,True,43.5,82.58,81.32,-110.0,1.910,False,130.0,2.300,24.6,12.25,False,-155.0,1.650,75.4,87.75,True,3,-115.0,1.870,60.57,38.73,False,-3,-105.0,1.950,39.43,61.27,True
0,nfl.g.20250921029,2025-09-21-07:00,Atlanta,Carolina,"-4.5, O/U 44",44,22.51,17.59,-110.0,1.910,False,44,77.49,82.41,-110.0,1.910,True,-250.0,1.400,96.12,92.42,False,200.0,3.000,3.88,7.58,True,-4.5,-115.0,1.870,86.62,43.06,False,4.5,-105.0,1.950,13.38,56.94,True
0,nfl.g.20250921030,2025-09-21-07:00,Houston,Jacksonville,"-1.5, O/U 43",43,45.58,26.48,-110.0,1.910,False,43,54.42,73.52,-110.0,1.910,True,100.0,2.000,59.01,43.0,False,-120.0,1.830,40.99,57.0,True,1.5,-118.0,1.850,86.34,54.83,False,-1.5,-102.0,1.980,13.66,45.17,True
0,nfl.g.20250922033,2025-09-22-07:00,Detroit,Baltimore,"-4.5, O/U 54",54,60.67,20.0,-110.0,1.910,True,54,39.33,80.0,-110.0,1.910,False,200.0,3.000,12.68,10.36,True,-250.0,1.400,87.32,89.64,False,4.5,-110.0,1.910,50.47,34.04,True,-4.5,-110.0,1.910,49.53,65.96,False
0,nfl.g.20250925022,2025-09-25-07:00,Seattle,Arizona,"-1.5, O/U 43.5",43.5,43.33,49.7,-110.0,1.910,False,43.5,56.67,50.3,-110.0,1.910,True,-125.0,1.800,77.17,72.1,True,105.0,2.050,22.83,27.9,False,-1.5,-102.0,1.980,69.63,69.42,True,1.5,-102.0,1.980,30.37,30.58,False
0,nfl.g.20250928001,2025-09-28-07:00,Washington,Atlanta,"-2.5, O/U 43.5",43.5,30.77,37.62,-110.0,1.910,True,43.5,69.23,62.38,-110.0,1.910,False,120.0,2.200,53.81,64.13,False,-145.0,1.700,46.19,35.87,True,2.5,-102.0,1.980,74.32,81.16,False,-2.5,-118.0,1.850,25.68,18.84,True
0,nfl.g.20250928002,2025-09-28-07:00,New Orleans,Buffalo,"-14.5, O/U 48.5",48.5,34.34,31.17,-110.0,1.910,True,48.5,65.66,68.83,-110.0,1.910,False,850.0,9.500,3.59,3.48,False,-1400.0,1.070,96.41,96.52,True,14.5,-110.0,1.910,20.74,30.42,True,-14.5,-110.0,1.910,79.26,69.58,False
0,nfl.g.20250928006,2025-09-28-07:00,Green Bay,Dallas,"-6.5, O/U 47",47,46.89,33.96,-110.0,1.910,True,47,53.11,66.04,-110.0,1.910,False,-350.0,1.280,80.35,90.99,,275.0,3.750,19.65,9.01,,-6.5,-120.0,1.830,83.5,77.01,False,6.5,100.0,2.000,16.5,22.99,True
0,nfl.g.20250928008,2025-09-28-07:00,Cleveland,Detroit,"-10, O/U 44.5",44.5,29.12,33.49,-105.0,1.950,False,44.5,70.88,66.51,-115.0,1.870,True,450.0,5.500,1.12,2.88,False,-625.0,1.160,98.88,97.12,True,10,-115.0,1.870,32.42,48.88,False,-10,-105.0,1.950,67.58,51.12,True
0,nfl.g.20250928012,2025-09-28-07:00,Baltimore,Kansas City,"-2.5, O/U 48.5",48.5,51.36,31.41,-110.0,1.910,True,48.5,48.64,68.59,-110.0,1.910,False,-150.0,1.670,72.35,68.58,False,125.0,2.250,27.65,31.42,True,-2.5,-115.0,1.870,35.28,40.16,False,2.5,-105.0,1.950,64.72,59.84,True
0,nfl.g.20250928013,2025-09-28-07:00,Chicago,Las Vegas,"-1.5, O/U 48",48,37.26,28.47,-110.0,1.910,True,48,62.74,71.53,-110.0,1.910,False,105.0,2.050,66.3,57.58,True,-125.0,1.800,33.7,42.42,False,1.5,-110.0,1.910,59.77,62.04,True,-1.5,-110.0,1.910,40.23,37.96,False
0,nfl.g.20250928014,2025-09-28-07:00,Indianapolis,LA Rams,"-3.5, O/U 49.5",49.5,54.22,36.63,-110.0,1.910,False,49.5,45.78,63.37,-110.0,1.910,True,155.0,2.550,23.02,16.36,False,-190.0,1.530,76.98,83.64,True,3.5,-115.0,1.870,53.65,54.55,False,-3.5,-105.0,1.950,46.35,45.45,True
0,nfl.g.20250928017,2025-09-28-07:00,Carolina,New England,"-5.5, O/U 43",43,27.58,28.23,-105.0,1.950,True,43,72.42,71.77,-115.0,1.870,False,200.0,3.000,22.23,13.75,False,-250.0,1.400,77.77,86.25,True,5.5,-110.0,1.910,67.5,75.88,False,-5.5,-110.0,1.910,32.5,24.12,True
0,nfl.g.20250928019,2025-09-28-07:00,LA Chargers,NY Giants,"-6, O/U 42.5",42.5,29.88,31.38,-110.0,1.910,False,42.5,70.12,68.62,-110.0,1.910,True,-275.0,1.370,96.95,93.18,False,220.0,3.200,3.05,6.82,True,-6,-110.0,1.910,84.7,62.73,False,6,-110.0,1.910,15.3,37.27,True
0,nfl.g.20250928023,2025-09-28-07:00,Minnesota,Pittsburgh,"-2.5, O/U 41",41,44.25,40.99,-110.0,1.910,True,41,55.75,59.01,-110.0,1.910,False,-150.0,1.670,54.3,63.13,False,125.0,2.250,45.7,36.87,True,-2.5,-120.0,1.830,37.5,21.87,False,2.5,100.0,2.000,62.5,78.13,True
0,nfl.g.20250928025,2025-09-28-07:00,Jacksonville,San Francisco,"-3, O/U 45.5",45.5,27.08,28.48,-110.0,1.910,True,45.5,72.92,71.52,-110.0,1.910,False,145.0,2.450,16.25,13.12,True,-175.0,1.570,83.75,86.88,False,3,-110.0,1.910,60.55,64.92,True,-3,-110.0,1.910,39.45,35.08,False
0,nfl.g.20250928027,2025-09-28-07:00,Philadelphia,Tampa Bay,"-3.5, O/U 44",44,37.19,37.16,-110.0,1.910,True,44,62.81,62.84,-110.0,1.910,False,-190.0,1.530,83.72,81.86,True,160.0,2.600,16.28,18.14,False,-3.5,-110.0,1.910,33.88,33.27,True,3.5,-110.0,1.910,66.12,66.73,False
0,nfl.g.20250928034,2025-09-28-07:00,Tennessee,Houston,"-7, O/U 39.5",39.5,37.68,46.61,-115.0,1.870,False,39.5,62.32,53.39,-105.0,1.950,True,310.0,4.100,6.9,6.99,False,-400.0,1.250,93.1,93.01,True,7,-105.0,1.950,68.69,65.35,False,-7,-115.0,1.870,31.31,34.65,True
0,nfl.g.20250929007,2025-09-29-07:00,Cincinnati,Denver,"-7.5, O/U 44.5",44.5,61.74,40.97,-105.0,1.950,False,44.5,38.26,59.03,-115.0,1.870,True,380.0,4.800,23.73,7.01,False,-500.0,1.200,76.27,92.99,True,7.5,-110.0,1.910,23.94,32.55,False,-7.5,-110.0,1.910,76.06,67.45,True
0,nfl.g.20250929015,2025-09-29-07:00,NY Jets,Miami,"-2.5, O/U 44",44,45.04,41.98,-110.0,1.910,True,44,54.96,58.02,-110.0,1.910,False,135.0,2.350,38.25,24.03,False,-160.0,1.620,61.75,75.97,True,2.5,100.0,2.000,46.81,47.35,False,-2.5,-120.0,1.830,53.19,52.65,True
0,nfl.g.20251002014,2025-10-02-07:00,San Francisco,LA Rams,"-8.5, O/U 43.5",43.5,40.11,41.24,-115.0,1.870,True,43.5,59.89,58.76,-105.0,1.950,False,350.0,4.500,8.89,8.65,True,-450.0,1.220,91.11,91.35,False,8.5,-102.0,1.980,32.95,41.36,True,-8.5,-102.0,1.980,67.05,58.64,False
0,nfl.g.20251005002,2025-10-05-07:00,New England,Buffalo,"-8, O/U 49.5",49.5,62.1,38.64,-110.0,1.910,False,49.5,37.9,61.36,-110.0,1.910,True,350.0,4.500,2.31,2.6,True,-450.0,1.220,97.69,97.4,False,8,-110.0,1.910,51.83,32.81,True,-8,-110.0,1.910,48.17,67.19,False
0,nfl.g.20251005004,2025-10-05-07:00,Detroit,Cincinnati,"-10, O/U 49.5",49.5,34.62,32.28,-110.0,1.910,True,49.5,65.38,67.72,-110.0,1.910,False,-600.0,1.170,98.86,97.06,True,425.0,5.250,1.14,2.94,False,-10,-105.0,1.950,86.16,82.66,True,10,-115.0,1.870,13.84,17.34,False
0,nfl.g.20251005005,2025-10-05-07:00,Minnesota,Cleveland,"-3.5, O/U 35.5",35.5,60.2,63.85,-110.0,1.910,True,35.5,39.8,36.15,-110.0,1.910,False,-200.0,1.500,67.97,87.03,True,165.0,2.650,32.03,12.97,False,-3.5,-105.0,1.950,61.92,53.35,True,3.5,-115.0,1.870,38.08,46.65,False
0,nfl.g.20251005011,2025-10-05-07:00,Las Vegas,Indianapolis,"-7, O/U 46.5",46.5,43.64,45.53,-115.0,1.870,False,46.5,56.36,54.47,-105.0,1.950,True,290.0,3.900,5.16,4.54,False,-375.0,1.260,94.84,95.46,True,7,-102.0,1.980,39.68,31.23,False,-7,-118.0,1.850,60.32,68.77,True
0,nfl.g.20251005018,2025-10-05-07:00,NY Giants,New Orleans,"-2.5, O/U 42",42,59.31,62.79,-110.0,1.910,False,42,40.69,37.21,-110.0,1.910,True,118.0,2.180,73.82,58.69,False,-140.0,1.720,26.18,41.31,True,2.5,-110.0,1.910,78.34,76.87,False,-2.5,-110.0,1.910,21.66,23.13,True
0,nfl.g.20251005020,2025-10-05-07:00,Dallas,NY Jets,"-1.5, O/U 48",48,55.18,35.89,-110.0,1.910,True,48,44.82,64.11,-110.0,1.910,False,105.0,2.050,87.09,79.32,True,-125.0,1.800,12.91,20.68,False,1.5,-110.0,1.910,21.22,51.61,True,-1.5,-110.0,1.910,78.78,48.39,False
0,nfl.g.20251005021,2025-10-05-07:00,Denver,Philadelphia,"-4, O/U 44",44,38.62,56.39,-110.0,1.910,False,44,61.38,43.61,-110.0,1.910,True,185.0,2.850,4.92,5.6,True,-225.0,1.440,95.08,94.4,False,4,-110.0,1.910,61.83,40.45,True,-4,-110.0,1.910,38.17,59.55,False
0,nfl.g.20251005022,2025-10-05-07:00,Tennessee,Arizona,"-7.5, O/U 41.5",41.5,35.58,41.36,-110.0,1.910,True,41.5,64.42,58.64,-110.0,1.910,False,325.0,4.250,5.69,2.88,True,-400.0,1.250,94.31,97.12,False,7.5,-115.0,1.870,34.69,27.5,True,-7.5,-105.0,1.950,65.31,72.5,False
0,nfl.g.20251005024,2025-10-05-07:00,Washington,LA Chargers,"-3, O/U 48.5",48.5,32.88,29.43,-110.0,1.910,False,48.5,67.12,70.57,-110.0,1.910,True,140.0,2.400,11.38,11.51,True,-165.0,1.600,88.62,88.49,False,3,-115.0,1.870,54.29,46.7,True,-3,-105.0,1.950,45.71,53.3,False
0,nfl.g.20251005026,2025-10-05-07:00,Tampa Bay,Seattle,"-3.5, O/U 44.5",44.5,55.43,48.31,-110.0,1.910,True,44.5,44.57,51.69,-110.0,1.910,False,155.0,2.550,46.08,29.0,True,-190.0,1.530,53.92,71.0,False,3.5,-110.0,1.910,52.06,67.23,True,-3.5,-110.0,1.910,47.94,32.77,False
0,nfl.g.20251005029,2025-10-05-07:00,Miami,Carolina,"-1, O/U 44.5",44.5,47.94,50.56,-110.0,1.910,True,44.5,52.06,49.44,-110.0,1.910,False,-118.0,1.850,85.13,59.05,False,-102.0,1.980,14.87,40.95,True,-1,-110.0,1.910,28.9,43.45,False,1,-110.0,1.910,71.1,56.55,True
0,nfl.g.20251005033,2025-10-05-07:00,Houston,Baltimore,"-2.5, O/U 41.5",41.5,48.55,51.19,-110.0,1.910,True,41.5,51.45,48.81,-110.0,1.910,False,-140.0,1.720,41.2,39.03,True,118.0,2.180,58.8,60.97,False,-2.5,-110.0,1.910,27.72,27.64,True,2.5,-110.0,1.910,72.28,72.36,False
0,nfl.g.20251006030,2025-10-06-07:00,Kansas City,Jacksonville,"-3.5, O/U 45.5",45.5,64.39,63.8,-110.0,1.910,True,45.5,35.61,36.2,-110.0,1.910,False,-200.0,1.500,92.72,90.31,False,165.0,2.650,7.28,9.69,True,-3.5,-110.0,1.910,53.52,62.75,False,3.5,-110.0,1.910,46.48,37.25,True
0,nfl.g.20251009019,2025-10-09-07:00,Philadelphia,NY Giants,"-7.5, O/U 40.5",40.5,59.59,63.17,-115.0,1.870,True,40.5,40.41,36.83,-105.0,1.950,False,-400.0,1.250,91.55,92.86,False,310.0,4.100,8.45,7.14,True,-7.5,100.0,2.000,78.59,76.43,False,7.5,-105.0,1.950,21.41,23.57,True
0,nfl.g.20251012009,2025-10-12-07:00,Cincinnati,Green Bay,"-14, O/U 44.5",44.5,69.87,54.11,-110.0,1.910,True,44.5,30.13,45.89,-110.0,1.910,False,700.0,8.000,49.21,9.46,False,-1100.0,1.090,50.79,90.54,True,14,-110.0,1.910,53.79,57.01,True,-14,-110.0,1.910,46.21,42.99,False
0,nfl.g.20251012011,2025-10-12-07:00,Arizona,Indianapolis,"-9, O/U 46.5",46.5,62.57,45.96,-110.0,1.910,True,46.5,37.43,54.04,-110.0,1.910,False,375.0,4.750,8.03,7.08,False,-475.0,1.210,91.97,92.92,True,9,-110.0,1.910,31.49,32.81,True,-9,-110.0,1.910,68.51,67.19,False
0,nfl.g.20251012012,2025-10-12-07:00,Detroit,Kansas City,"-2.5, O/U 51.5",51.5,68.55,52.61,-110.0,1.910,False,51.5,31.45,47.39,-110.0,1.910,True,125.0,2.250,65.89,60.53,False,-150.0,1.670,34.11,39.47,True,2.5,-105.0,1.950,73.01,79.02,False,-2.5,-115.0,1.870,26.99,20.98,True
0,nfl.g.20251012013,2025-10-12-07:00,Tennessee,Las Vegas,"-3.5, O/U 41.5",41.5,59.87,62.22,-110.0,1.910,False,41.5,40.13,37.78,-110.0,1.910,True,165.0,2.650,29.46,23.4,False,-200.0,1.500,70.54,76.6,True,3.5,-105.0,1.950,47.35,55.75,False,-3.5,-105.0,1.950,52.65,44.25,True
0,nfl.g.20251012015,2025-10-12-07:00,LA Chargers,Miami,"-3.5, O/U 45",45,57.59,56.95,-110.0,1.910,True,45,42.41,43.05,-110.0,1.910,False,-190.0,1.530,85.82,88.04,True,155.0,2.550,14.18,11.96,False,-3.5,100.0,2.000,30.84,58.65,False,3.5,-110.0,1.910,69.16,41.35,True
0,nfl.g.20251012018,2025-10-12-07:00,New England,New Orleans,"-3.5, O/U 46",46,62.68,52.26,-110.0,1.910,False,46,37.32,47.74,-110.0,1.910,True,-185.0,1.550,90.96,89.05,True,150.0,2.500,9.04,10.95,False,-3.5,-105.0,1.950,58.61,69.48,True,3.5,-115.0,1.870,41.39,30.52,False
0,nfl.g.20251012020,2025-10-12-07:00,Denver,NY Jets,"-7, O/U 43.5",43.5,77.06,50.76,-110.0,1.910,False,43.5,22.94,49.24,-110.0,1.910,True,-375.0,1.260,80.45,91.11,True,300.0,4.000,19.55,8.89,False,-7,-110.0,1.910,51.65,59.95,False,7,-110.0,1.910,48.35,40.05,True
0,nfl.g.20251012023,2025-10-12-07:00,Cleveland,Pittsburgh,"-6.5, O/U 38",38,62.08,61.77,-110.0,1.910,False,38,37.92,38.23,-110.0,1.910,True,230.0,3.300,6.21,9.79,False,-295.0,1.340,93.79,90.21,True,6.5,-105.0,1.950,41.74,42.71,False,-6.5,-105.0,1.950,58.26,57.29,True
0,nfl.g.20251012027,2025-10-12-07:00,San Francisco,Tampa Bay,"-3.5, O/U 47",47,53.47,53.32,-110.0,1.910,True,47,46.53,46.68,-110.0,1.910,False,160.0,2.600,30.4,23.82,False,-190.0,1.530,69.6,76.18,True,3.5,-115.0,1.870,69.29,56.41,False,-3.5,-105.0,1.950,30.71,43.59,True
0,nfl.g.20251012029,2025-10-12-07:00,Dallas,Carolina,"-3, O/U 47",47,49.8,47.72,-110.0,1.910,True,47,50.2,52.28,-110.0,1.910,False,-160.0,1.620,89.07,88.62,False,135.0,2.350,10.93,11.38,True,-3,-105.0,1.950,51.48,73.41,False,3,-115.0,1.870,48.52,26.59,True
0,nfl.g.20251012030,2025-10-12-07:00,Seattle,Jacksonville,"-1, O/U 47.5",47.5,76.39,52.51,-110.0,1.910,False,47.5,23.61,47.49,-110.0,1.910,True,-115.0,1.870,62.62,55.28,True,-105.0,1.950,37.38,44.72,False,-1,-105.0,1.950,69.55,58.02,True,1,-115.0,1.870,30.45,41.98,False
0,nfl.g.20251012033,2025-10-12-07:00,LA Rams,Baltimore,"-7, O/U 44",44,54.33,70.77,-110.0,1.910,False,44,45.67,29.23,-110.0,1.910,True,-350.0,1.280,95.62,90.19,True,275.0,3.750,4.38,9.81,False,-7,-102.0,1.980,83.85,73.21,True,7,-118.0,1.850,16.15,26.79,False
0,nfl.g.20251013001,2025-10-13-07:00,Buffalo,Atlanta,"-3.5, O/U 49.5",49.5,46.86,37.79,-110.0,1.910,False,49.5,53.14,62.21,-110.0,1.910,True,-210.0,1.480,92.8,93.36,False,170.0,2.700,7.2,6.64,True,-3.5,-110.0,1.910,44.29,70.48,False,3.5,-110.0,1.910,55.71,29.52,True
0,nfl.g.20251013028,2025-10-13-07:00,Chicago,Washington,"-5.5, O/U 49",49,44.86,29.94,-110.0,1.910,,49,55.14,70.06,-110.0,1.910,,200.0,3.000,26.65,14.41,True,-250.0,1.400,73.35,85.59,False,5.5,-105.0,1.950,67.04,54.38,True,-5.5,-105.0,1.950,32.96,45.62,False
0,nfl.g.20251016004,2025-10-16-07:00,Pittsburgh,Cincinnati,"-5.5, O/U 45",45,67.64,48.98,-110.0,1.910,True,45,32.36,51.02,-110.0,1.910,False,-250.0,1.400,68.8,83.75,False,200.0,3.000,31.2,16.25,True,-5.5,-102.0,1.980,37.65,43.24,False,5.5,-102.0,1.980,62.35,56.76,True
